stock_id,estimate_id,maintenance_id,type_id,package_id,price_maintenance
32863,0,34905,6,200,1350
25730,0,33299,6,200,1250
47099,9390114,38521,6,78,0
30152,0,34294,6,76,0
43138,7544699,36894,6,78,0
44511,0,36123,6,200,1000
47327,0,35611,6,78,0
22702,3170132,38507,6,200,1250
43021,0,36360,1,200,2899
31411,4662799,37143,6,71,0
45717,0,35893,6,78,0
33233,0,35658,6,76,0
38831,0,35296,6,78,0
37985,0,35778,6,200,650
31666,3994505,38457,6,200,1000
32101,0,33655,6,200,1000
41384,0,36077,6,96,0
30711,0,34584,1,200,1199
101119,7476287,38066,2,200,549.99
38210,5544796,37126,6,200,750
24216,0,34159,6,200,1350
48362,11162024,38758,6,81,0
43219,0,35978,6,76,0
23162,2961183,36830,6,81,0
15417,0,31471,3,82,0
19934,0,31943,1,200,2149
39452,7385917,37348,1,200,1799
24500,0,32876,6,78,0
23178,0,33607,6,200,750
24631,0,33376,6,200,1100
17473,0,31085,1,82,0
19834,0,32100,6,200,1000
15875,0,32840,1,200,2299
18648,0,31394,3,82,0
13507,0,31041,3,82,0
35286,0,33494,6,71,0
32451,0,33696,6,78,0
19244,0,32026,6,71,0
29673,0,33450,1,200,1699
23034,0,34858,6,200,750
35973,0,36138,6,200,850
36922,0,34510,6,200,850
31859,4988257,37093,6,81,0
15419,0,32954,6,76,0
29861,0,32750,6,200,900
39437,0,35321,6,200,1000
27584,0,34413,6,200,1350
36563,0,35471,6,81,0
40861,6121063,37761,6,200,1350
33475,5108534,37041,6,78,0
15449,0,31440,6,82,0
19110,0,32290,6,71,0
3999,0,31180,4,82,0
103469,8570062,37712,6,98,0
36293,6387303,36446,6,81,0
39447,0,35952,6,76,0
36495,0,33932,6,78,0
30565,0,36176,6,76,0
44631,6946990,36899,1,200,2199
31374,0,34995,1,200,2199
38923,5729316,38816,1,200,2999
17841,0,32063,6,200,650
14344,912634,36784,1,200,1699
33081,0,36208,6,200,1200
18731,0,31628,6,78,0
27070,4214401,38325,6,200,1000
28787,0,34100,6,200,1700
21927,2952187,37101,6,200,650
28560,0,34805,6,78,0
28917,0,32491,6,98,0
30235,0,34292,6,76,0
25035,0,32476,6,200,1249
101975,7582911,36645,6,200,1250
25247,0,34477,6,200,750
17017,0,31175,3,82,0
2617,0,30977,1,82,0
32782,6987673,37230,6,200,1600
103335,9448654,38583,1,200,1599
36300,0,35814,6,200,850
27437,0,32304,6,78,0
114365,11324598,38216,6,200,850
20143,0,32670,6,71,0
29245,0,34103,6,76,0
48042,8586720,38848,6,200,1200
47126,7546066,38266,6,200,900
47429,7242301,37720,6,200,850
39951,0,32978,6,76,0
24450,0,33638,6,200,850
102861,9850814,38527,6,200,1200
29766,0,35984,6,200,850
17582,0,32308,1,200,2199
31737,4070936,37975,6,71,0
40864,0,35722,6,78,0
15598,0,31356,6,82,0
22451,3330423,38006,6,200,750
25682,0,32630,6,76,0
23472,0,33122,6,78,0
25613,0,33675,6,200,850
37940,7009524,37640,6,200,1250
41880,0,35521,6,78,0
21323,0,32412,6,71,0
109422,11625708,38333,2,200,469.99
18367,0,31120,1,82,0
14884,0,31410,3,82,0
24626,0,32746,6,78,0
16705,0,31451,1,82,0
22337,0,33912,6,200,750
19622,0,31826,6,71,0
25525,0,33119,6,78,0
38824,0,36356,6,76,0
23936,0,32124,6,76,0
103796,8689502,37624,6,78,0
38929,5738634,36595,6,78,0
14648,0,31077,3,82,0
14794,0,31355,3,82,0
37925,0,35204,3,200,949
41061,0,36405,6,200,1250
32631,0,34064,6,200,1250
44433,6818485,37600,6,200,850
25127,8512086,37898,6,200,750
29572,3701138,38445,6,200,1200
28083,3768029,36601,6,200,1350
24847,3168288,38351,6,200,1200
23945,0,32302,6,76,0
107254,10239083,37881,6,76,0
31252,0,34010,6,71,0
21445,0,32303,6,200,1449
21094,0,36190,6,81,0
28915,0,33522,6,200,850
29730,0,35563,6,76,0
17787,0,31219,3,82,0
16845,0,31022,3,82,0
41797,0,35721,6,71,0
13534,0,31191,3,82,0
24659,0,32346,1,200,1699
42987,0,36381,6,71,0
20948,0,32564,6,200,750
25993,0,32176,6,78,0
30135,0,34185,6,200,1200
20012,2658403,37530,6,200,1100
31279,0,35833,6,200,1100
15393,0,31028,1,82,0
17190,0,31343,3,82,0
26113,0,35840,1,200,2149
28636,0,34440,6,71,0
24838,3543461,38841,6,71,0
45152,7037402,37526,6,71,0
34474,0,34808,6,76,0
20142,0,33048,1,200,1699
20395,0,32047,1,200,2149
15294,0,31181,3,82,0
45260,6949032,37978,6,76,0
15350,0,31228,3,82,0
17057,0,31601,1,200,850
26463,0,34481,6,200,750
44250,6354747,38496,6,200,1250
102001,10004979,38051,2,200,549.99
32144,0,35989,6,200,1250
30499,0,34453,6,200,1250
44234,0,36232,6,81,0
39678,6103970,38917,6,200,1200
17060,0,31806,1,200,2299
18857,0,31586,6,78,0
14770,0,32139,6,200,1200
22109,0,32879,6,200,850
39598,0,34868,6,200,900
102142,7836843,37904,6,200,1000
20544,0,32702,1,200,2299
34632,0,35254,6,200,850
29685,0,35793,6,200,750
3667,0,30980,1,82,0
101063,7700381,38444,2,200,549.99
23493,0,34872,1,200,1799
29940,0,35769,6,200,750
23275,0,34288,6,71,0
29262,0,32703,6,78,0
33665,0,34739,6,76,0
103957,9018175,37850,6,200,1600
18760,0,31546,6,82,0
27043,0,33926,6,76,0
28860,0,32494,6,78,0
35436,0,34087,6,81,0
28729,0,33539,6,78,0
33890,0,35695,6,200,850
17855,0,31446,6,82,0
41407,6699336,38175,6,200,2199
100244,7382502,38374,2,200,549.99
36090,0,34618,6,76,0
34458,0,33602,6,200,900
16557,0,32163,1,200,2299
14549,0,35701,1,200,850
22227,0,33372,6,200,1100
28201,0,32692,6,200,650
18712,0,31707,6,200,1250
35324,0,33604,6,200,1800
37534,0,35562,6,78,0
101769,9031139,38572,1,200,1799
36380,0,35786,6,200,2199
24671,0,33631,1,200,1799
37047,4750252,36806,6,78,0
32824,8026073,38060,6,200,1100
22262,0,34243,6,78,0
28568,0,32885,6,78,0
109156,10166383,36994,6,71,0
30316,7519169,37134,6,200,2099
21597,0,32728,6,200,1350
34749,0,33415,6,71,0
36193,0,35482,6,200,750
34594,0,34659,6,78,0
26135,0,35066,6,200,750
15056,0,32224,1,200,1250
31447,5319526,38462,6,200,750
2617,0,32741,6,76,0
100615,0,35649,2,200,499
43342,6744882,38557,6,71,0
31552,0,35745,6,200,900
41714,5897819,36592,6,76,0
34960,0,35933,6,200,650
15220,0,31030,4,82,0
29456,0,35123,6,76,0
38392,6994216,36708,1,200,1699
35397,0,35494,6,200,1250
29273,5049504,38122,6,200,1250
40949,7155320,37057,1,200,1199
14293,0,35158,1,200,2299
16679,0,31243,3,82,0
34325,0,35271,6,78,0
40865,0,32701,6,76,0
39485,0,32933,6,200,1350
14855,0,32560,1,200,1799
29896,0,34249,6,81,0
100254,7812117,38312,2,200,549.99
16139,0,32131,1,200,949
35414,0,34896,6,78,0
15235,0,31980,1,200,949
19091,2671575,36875,6,200,650
25853,0,32680,6,76,0
38284,0,35461,1,200,1599
16075,0,31534,6,82,0
21702,0,35262,6,76,0
25178,0,35937,6,76,0
42473,5870516,37582,6,76,0
36964,0,34563,6,200,1200
21623,2748221,36783,6,200,750
25315,0,33694,6,78,0
27546,0,33345,6,71,0
26734,0,33351,6,200,1000
103402,8448951,37291,2,200,659.99
30353,0,33890,6,200,1100
109365,10289096,37472,6,200,900
16080,0,32917,1,200,1699
31425,0,32841,6,200,750
41425,0,35855,6,200,900
24932,0,32635,6,200,1800
33120,9341320,38537,6,200,1350
21833,2333982,37039,6,200,1250
29130,0,33949,6,200,1200
24761,0,34297,6,76,0
23413,0,32786,1,200,1599
104676,0,10532,2,200,499
111363,10437408,38799,6,96,0
45041,6537599,37851,6,200,1100
36968,0,33354,6,200,650
21306,0,33242,6,81,0
45969,7437587,37891,1,200,2999
23959,0,34671,6,76,0
4221,0,32025,6,76,0
43004,6361563,37649,6,71,0
23186,0,32614,6,96,0
43312,6526375,37645,6,71,0
32639,0,33245,6,98,0
1681,0,35480,1,71,0
29259,0,36098,6,200,1350
34463,0,34568,6,200,900
100588,9099708,38696,2,200,470
105236,0,36280,6,200,900
38182,7550983,36822,6,200,1250
43922,9508802,38091,6,81,0
39069,0,33998,6,76,0
101342,0,35237,6,200,1000
28202,0,33447,6,200,1700
21453,0,33419,6,78,0
47936,0,36282,6,200,1250
19370,0,31317,3,82,0
18670,0,31467,6,82,0
30072,0,34191,6,96,0
27435,0,36189,6,200,750
39808,6983516,37636,6,200,1800
31863,0,32905,6,200,1350
30511,0,33787,6,78,0
19095,0,33192,6,76,0
43808,6579905,37671,6,98,0
46071,0,35259,6,200,900
36374,0,34606,6,76,0
25304,0,34615,6,78,0
20015,0,31554,6,82,0
24149,0,31962,6,200,1000
16567,0,31824,1,200,2149
42863,6093747,37781,6,71,0
44670,7037600,36868,1,200,2299
23023,2769202,38614,1,200,2899
24366,0,32812,1,200,2199
100161,0,35111,2,200,599
29803,0,34354,1,200,949
16221,0,31664,1,200,1699
37107,0,34472,6,81,0
103557,8673928,38318,2,200,469.99
20137,0,32164,1,200,2899
15653,0,31054,1,82,0
31314,5153951,38512,1,200,2299
45026,6555132,37136,6,71,0
46201,7410778,37157,6,78,0
36945,6995128,36937,6,71,0
23907,0,32170,6,200,750
18545,0,32273,1,200,2099
19059,0,31555,3,82,0
37930,0,36067,6,200,1699
25854,0,32486,6,76,0
27940,7228751,37331,6,81,0
25903,0,32955,6,76,0
28400,0,35940,6,78,0
40622,7297564,36969,6,98,0
40196,7482280,37058,6,78,0
21796,0,36324,6,71,0
26352,6016568,37856,6,200,900
20339,1777156,36984,1,200,2299
21393,2107407,37072,1,200,1799
26732,0,33434,6,200,850
44728,0,35085,6,200,1800
22755,0,32877,1,200,2199
48317,7899039,38801,6,200,1100
28341,0,34924,6,98,0
23543,0,32584,6,200,850
16757,0,32406,6,200,1250
24918,0,34011,6,200,650
24131,0,35510,1,200,2199
31781,0,35913,6,200,1250
29588,0,35792,6,200,850
40594,0,34298,6,76,0
46563,6949306,38160,6,71,0
40925,7107312,37414,6,71,0
30435,7062117,37428,6,200,1799
36841,0,36134,6,78,0
42297,0,34498,6,78,0
31008,4741635,37964,6,200,1350
42774,7683191,37586,1,200,1699
30202,0,34928,6,200,850
24864,0,33185,6,200,650
36134,0,36283,6,76,0
23021,0,32451,6,200,1000
28825,0,32324,6,76,0
32081,6504674,36605,6,200,650
33657,0,33222,6,200,1599
21078,0,32845,6,200,1350
22615,0,33856,6,78,0
25710,3583669,38878,6,200,1350
43410,7017585,36625,6,200,1200
45609,6720321,36938,6,200,1250
37307,0,35362,6,200,1250
18670,0,31489,6,82,0
30098,4252010,37731,6,200,1350
37656,0,33958,6,200,1100
32559,0,32906,6,200,1250
20927,0,32021,1,200,2199
19261,0,32227,1,65,0
19110,0,31277,3,82,0
28260,0,35679,1,200,2299
104833,10033519,37299,2,200,549.99
26584,0,32960,6,71,0
35321,0,35589,6,200,650
27316,0,34324,6,78,0
21786,0,33546,6,200,650
34762,7607408,38190,6,78,0
45483,6995071,38362,6,200,750
44302,7412589,37845,1,200,1799
13580,0,31564,1,200,1350
18614,0,31683,6,200,2899
13722,0,31643,1,200,1699
17659,0,31250,3,82,0
45517,9979173,38581,6,81,0
40855,0,36024,6,200,1000
44518,0,36069,6,200,2199
34198,6383068,37766,6,76,0
35873,5738126,38575,6,200,1350
27697,0,33954,6,71,0
105516,9443977,38158,6,81,0
30440,0,34512,6,76,0
34183,4300942,37573,6,200,1350
23549,0,34423,6,200,1250
23203,0,32747,6,78,0
28243,0,36044,6,200,1250
27815,5283108,37729,6,200,1000
31783,0,34121,6,200,1800
34189,7211364,38370,6,200,650
27917,3515758,38080,1,200,1799
23243,0,31694,3,200,2199
17349,0,31708,1,200,2199
22014,0,33479,6,200,1200
33957,0,34254,6,200,750
38297,0,36269,6,200,850
19725,0,32097,6,200,750
35030,5852063,36963,1,200,2199
15694,0,31145,3,82,0
46331,7413018,37564,1,200,1599
40893,0,36332,6,78,0
26403,0,34107,6,71,0
22068,0,32638,6,76,0
102910,9888573,38887,6,78,0
24194,3061306,36820,6,98,0
102416,7588549,37897,6,76,0
21214,2738136,36694,1,200,1799
39110,0,35425,6,96,0
19861,0,32437,6,98,0
23527,0,33070,1,200,2299
27968,7745833,38639,6,200,1250
22196,0,33673,6,71,0
29995,0,33753,6,200,650
35540,0,35522,6,200,1350
28752,0,34032,6,200,1250
21785,3295727,37007,6,76,0
40938,0,34954,6,76,0
47587,9194298,38734,6,200,650
42572,5940871,37775,6,200,900
29210,0,33971,6,200,1000
21481,0,33249,6,200,1250
25577,0,32490,6,200,850
26730,0,33672,1,200,2199
20150,0,33370,6,200,750
23467,0,32274,6,200,850
32522,7507451,38178,6,200,1000
33677,0,35070,1,200,2199
37469,6997817,38059,6,200,1250
103487,8196602,37866,6,200,750
30216,0,35673,1,200,949
20839,0,33338,6,200,1449
20261,0,32762,6,200,1200
22855,0,32780,6,200,1200
4424,0,31984,6,200,1200
47239,8416010,38244,6,76,0
18046,0,31855,1,200,750
16997,0,31932,1,200,2299
23647,0,34875,6,78,0
28375,0,35759,6,81,0
20499,0,31501,3,82,0
103728,8817687,37988,1,200,1699
102468,8872117,38786,2,200,550
43373,7559069,38086,1,200,1799
37804,0,35576,6,200,2899
25144,0,32715,6,200,1200
19669,0,31807,1,200,2798
33056,0,32716,1,200,2298
112127,13121656,38833,2,200,660
34808,6273245,36704,6,81,0
30421,0,33083,6,200,1000
39674,0,35330,6,76,0
24635,0,35081,6,78,0
43087,0,35466,6,78,0
44176,0,35501,6,78,0
26258,0,33162,6,200,1200
18837,0,32033,6,200,1350
27653,0,33298,6,76,0
17611,0,31006,4,82,0
22985,0,31896,6,200,1200
15393,0,31043,1,82,0
37829,0,33436,6,76,0
23765,0,34140,6,78,0
18447,0,31237,4,82,0
27502,0,35685,6,98,0
24733,2949433,37513,6,76,0
38279,0,35397,6,200,650
22589,0,31861,6,200,1200
28244,0,33711,6,76,0
16085,0,31063,1,82,0
28553,3669005,38404,6,200,1100
30142,0,33377,6,200,750
23975,0,35118,6,76,0
32585,6477561,37969,6,200,1250
25702,0,35997,6,200,1200
22200,0,33635,6,200,1250
20674,0,32509,6,78,0
22539,3060016,37741,6,76,0
16299,0,31198,3,82,0
100471,0,38880,2,200,550
30048,6402525,36478,6,71,0
17128,0,31710,1,200,2199
3639,0,31461,1,82,0
35009,0,33959,6,78,0
28727,0,34834,6,96,0
26137,0,32445,6,200,1200
27671,0,32450,6,200,1100
35071,4304424,36680,6,200,850
44250,0,33853,6,200,750
29031,0,35080,6,71,0
20790,0,32159,6,200,900
29313,0,34936,6,76,0
19019,0,32625,1,200,2149
37475,0,35929,1,200,2199
45251,6950039,36554,6,200,1250
19391,0,33948,6,71,0
20581,0,32396,1,200,1699
22608,0,33553,6,76,0
28208,0,36186,6,71,0
45151,7271283,37339,6,98,0
15462,0,34266,6,200,850
26353,3011912,38153,6,200,900
40458,7159680,37420,6,78,0
26794,0,33199,6,200,599
34593,0,34524,6,78,0
27854,0,35517,6,200,1350
25538,3671891,38884,1,200,1699
25858,0,35993,6,200,900
27301,3508794,38363,1,200,1799
20917,0,32031,1,200,949
25842,0,35817,6,78,0
23887,0,33430,6,78,0
23372,0,35874,6,200,850
43516,7235338,37363,6,81,0
35535,0,32903,6,200,650
30092,4435791,36834,6,98,0
14309,1875547,36626,6,81,0
22913,0,33183,6,200,1200
38792,0,33683,6,76,0
16470,0,31202,3,82,0
17003,0,31149,3,82,0
100806,7231175,37129,2,200,499
16428,0,31118,3,82,0
40072,0,35887,6,200,1800
31851,4107117,36631,1,200,1699
24147,0,34299,6,71,0
32237,0,34217,6,98,0
22602,3201218,38787,6,81,0
42336,0,35845,1,200,2299
37023,0,35119,6,76,0
13029,0,31452,1,82,0
29723,0,33366,6,98,0
16103,0,32932,1,200,2199
26201,0,33413,6,71,0
25608,0,33658,6,81,0
16396,0,31426,6,82,0
22026,0,34325,6,76,0
20784,0,32089,1,200,1799
46714,7261151,37376,6,200,850
27638,0,32772,6,76,0
31764,4485857,37225,6,200,650
21465,0,32831,6,200,850
13726,2198896,37052,6,200,1200
25482,0,32605,6,200,750
33047,0,34844,6,200,850
45045,7972915,38316,6,98,0
44901,7011235,37550,6,200,850
28293,0,32751,6,76,0
118557,12257771,38834,2,200,550
14977,0,31384,6,82,0
35775,0,35862,6,81,0
34589,0,34581,6,78,0
28789,0,34583,6,78,0
14643,0,31295,6,82,0
38283,4916560,37448,6,78,0
43440,6727011,37691,1,200,2299
26598,0,33291,6,96,0
25123,0,34507,6,200,1350
105536,9275960,38820,1,200,2199
16091,6198096,36518,1,200,1799
18760,0,31561,6,78,0
39002,5649063,36551,1,200,949
25050,6630223,37788,6,81,0
47406,0,36151,6,200,1350
33486,0,34654,1,200,1799
38485,6759811,37934,6,96,0
22330,2435630,37261,6,200,1250
24279,2740242,37184,6,98,0
28265,0,34219,6,81,0
29381,0,32002,6,200,949
106111,12018648,38764,6,76,0
102214,7770451,37139,6,200,750
39804,0,36206,6,200,1250
38356,0,35515,6,200,1000
21926,0,35185,6,98,0
18613,0,31757,6,98,0
22413,2726701,36906,6,76,0
100062,7751756,37732,2,200,549.99
33663,0,35455,1,200,2199
48336,7712779,38378,6,200,1250
20476,0,35727,6,200,1250
34609,0,34546,6,200,1250
17975,0,31659,1,200,2149
17089,0,31249,3,82,0
13302,0,31709,1,200,1799
47583,7856936,37935,6,81,0
25568,0,33946,6,76,0
16161,0,31833,1,200,1599
45294,7197921,38166,6,76,0
19301,1982392,37135,6,200,1350
17629,0,31281,3,82,0
18317,0,31765,1,200,2199
14923,0,31886,1,200,2149
16162,0,31970,1,200,2149
23701,0,34649,1,200,1799
45908,8190643,38703,1,200,2299
3671,0,32254,1,200,2199
23606,0,33034,6,78,0
22601,0,35367,6,200,1350
14181,0,31102,3,82,0
24898,0,32276,6,78,0
46308,8791874,38552,6,71,0
19638,0,33392,6,81,0
29514,3921162,36593,1,200,2199
103809,8191067,37152,6,78,0
43890,0,35101,6,200,1350
47206,8864961,38609,6,200,1100
21075,0,34466,6,78,0
33654,0,36380,1,200,1799
111299,10504585,37474,6,200,1200
32985,0,34405,6,200,1250
43341,9862491,38155,6,200,1200
25163,3545696,38760,6,200,1350
40752,0,35350,6,98,0
26277,0,33586,6,200,1599
33975,0,34456,6,76,0
14946,0,31115,1,82,0
29004,0,35421,6,200,1350
43187,0,35256,6,98,0
21945,0,31879,6,200,1200
39449,0,35930,6,200,900
18597,0,31401,3,82,0
3983,5685435,36771,6,200,1100
26995,0,33441,6,71,0
100540,7696472,38782,2,200,470
102347,0,38468,2,200,469.99
36955,0,35772,6,200,1100
35435,7972131,38481,6,78,0
21631,0,33477,6,200,850
26480,0,35133,6,76,0
44816,6688637,38439,6,200,750
46733,7909673,37300,6,200,1200
24485,3063421,38411,6,200,750
22453,0,35964,6,200,1200
23798,0,34566,6,200,1350
21914,0,33421,6,200,1350
20780,0,32650,1,200,2198
41194,6333734,36788,6,200,650
41900,0,35853,6,200,1700
29629,0,32576,6,200,650
23749,0,34256,6,78,0
24845,0,32123,6,200,850
28407,0,33269,6,76,0
20099,0,32349,6,71,0
30416,0,34318,6,200,1250
19762,0,32027,1,200,2149
21492,3014504,38859,1,200,2199
101511,0,35540,6,200,750
18462,1408383,38511,1,200,1699
100186,0,8,2,200,429
24190,0,32731,6,71,0
27425,0,34246,6,200,599
23576,2573453,38705,6,81,0
43684,6939767,37919,1,200,1599
31601,0,34108,6,78,0
25859,0,33902,6,200,750
40251,0,33988,6,200,2199
22104,0,32362,6,200,1350
38935,0,36142,1,200,2149
31250,0,34061,6,200,850
37661,0,33277,6,78,0
24279,0,32528,6,200,1000
104905,0,35943,6,200,949
23306,0,32467,6,81,0
30120,0,34147,6,200,1350
41267,7942579,37295,6,81,0
18400,0,31383,3,82,0
29143,0,34142,6,200,750
19636,0,31808,1,200,1799
33530,0,34143,6,78,0
106053,9498479,37001,1,200,2299
40317,8593722,37982,6,81,0
29336,0,35393,6,81,0
23908,0,32267,6,200,1800
40021,7410789,37009,6,200,1000
25731,0,33232,6,200,1000
29036,0,34530,6,78,0
39798,0,36367,1,200,1699
21892,2225785,36829,1,200,1799
47940,7521398,37382,6,200,1250
22734,4027966,37201,6,200,949
26273,0,33233,6,200,650
4440,0,30999,1,82,0
45278,6681800,37212,1,200,1199
16050,0,31075,3,82,0
15778,0,31696,1,200,1699
21526,4209136,38265,6,71,0
43775,0,34486,6,200,650
45262,6738860,36457,1,200,2149
36331,0,33580,6,78,0
38716,0,34578,6,200,1849
15949,0,34306,1,200,2748
20813,0,34237,6,200,1250
41198,6198714,37844,6,78,0
16915,0,31533,1,82,0
35248,7362091,37355,6,200,750
18697,0,35785,6,200,1200
22388,0,34305,6,200,1200
15534,0,31899,6,200,750
26786,0,36311,6,200,1700
42613,6479421,37760,6,78,0
28397,0,33886,6,98,0
35938,0,34782,6,200,1000
43477,6600168,36986,6,200,850
38981,5108564,36754,6,76,0
17861,0,31308,6,82,0
27360,0,34281,6,200,1000
27883,0,31939,6,81,0
21240,0,34118,6,76,0
17152,1128623,36531,1,200,1699
28925,0,34651,6,200,650
40312,6169544,37752,6,71,0
23078,0,32857,6,200,1250
19335,0,32187,6,78,0
30129,0,34291,6,81,0
45627,7413362,36761,6,76,0
29079,0,33650,6,200,1250
15417,0,33720,6,200,1800
13483,0,31644,1,200,1799
18482,0,31136,1,82,0
24961,0,34438,6,71,0
24188,0,34358,6,200,650
30630,0,33387,6,78,0
29864,0,32414,6,200,650
29113,0,33758,6,200,650
44085,7090839,37179,6,78,0
22811,0,32592,6,200,1799
40250,0,34290,6,98,0
36366,5010176,36904,6,200,1250
25542,0,32907,6,98,0
19465,0,31872,1,200,2149
21687,0,35898,6,76,0
15599,0,31409,6,82,0
17948,0,32220,1,200,1699
37263,0,36242,1,200,2299
36941,6331400,37726,6,200,1700
31399,0,34152,6,200,1100
105104,10335031,38226,3,200,2899
25048,2960127,36488,6,200,750
16776,0,31873,6,200,1250
47591,9359205,38309,6,78,0
35187,4632334,36782,6,200,1200
34186,0,35675,6,200,1350
20708,0,32016,6,200,1000
36504,5879248,37818,6,81,0
25656,0,34870,6,71,0
23803,0,35386,6,200,1250
14034,0,31480,6,82,0
24881,0,33425,6,200,1250
31272,0,33567,6,98,0
35057,5406602,38323,6,200,850
27145,0,33104,6,76,0
24115,3406658,38495,6,200,1200
45925,7385067,38798,6,78,0
32675,0,35677,6,81,0
35409,5381066,38772,6,76,0
32866,0,34093,6,76,0
13079,0,31100,3,82,0
16389,0,31547,3,82,0
25071,0,34296,6,200,650
13695,0,34435,1,200,2199
39812,0,33210,6,78,0
30573,0,35825,6,200,750
34990,0,36056,6,200,1600
41952,7039770,37466,6,81,0
19649,0,33064,6,81,0
32822,0,33268,6,76,0
37196,4716700,37453,6,200,1799
21863,0,33495,1,200,1599
32757,0,34464,6,200,750
23558,0,31974,6,200,750
25928,0,35842,6,200,850
17580,0,31439,1,82,0
13379,732314,36503,1,200,1699
44795,7102855,37446,6,71,0
39552,0,33121,6,200,1100
26313,0,34596,6,78,0
41063,6864803,38308,6,78,0
33420,0,35102,6,200,599
41793,6816493,36972,6,96,0
32846,0,34410,3,200,2299
45462,0,35291,6,76,0
47912,9838706,38895,6,96,0
21227,0,33317,6,71,0
27228,0,32694,6,200,650
31580,0,36219,6,200,750
46851,8520101,37387,6,200,650
33333,0,35970,6,200,750
40911,0,35280,6,200,1200
25984,0,33333,6,76,0
29621,4180480,36679,1,200,949
33754,0,34383,6,81,0
40729,7172826,36710,1,200,2299
13522,0,31070,3,82,0
105221,0,37260,6,78,0
18142,0,31246,3,82,0
39581,5695607,36845,6,200,900
37758,0,34408,6,200,650
106289,9333956,38739,6,71,0
33736,0,34597,6,200,850
24459,2857158,37309,6,200,1200
100261,6783477,38303,2,200,659.99
28305,0,33649,6,200,750
39334,5650880,37016,6,200,1350
42925,0,35408,6,200,1000
35468,6742684,38046,1,200,2299
32947,0,32781,6,200,1100
32683,6220479,36424,6,200,850
31245,0,32931,6,76,0
34684,0,33707,6,200,750
41849,9492616,38640,6,76,0
32336,0,34555,6,200,1350
26544,0,35115,6,78,0
33911,0,34531,6,78,0
102853,7885622,37109,6,200,1250
31716,0,34374,6,200,850
25610,0,33709,6,200,1100
30419,0,32380,6,98,0
15861,0,31159,4,82,0
40213,0,36267,6,200,1100
28575,5826705,38815,6,200,850
13735,0,31210,3,82,0
22232,0,33934,6,78,0
19256,0,31459,6,82,0
3446,0,31746,1,200,2299
33333,0,32335,6,200,1250
47872,9748722,38736,6,200,1200
22002,6335021,36439,6,200,1350
16197,0,31168,1,82,0
3987,939037,38224,1,200,2199
43269,0,36407,6,200,1100
19078,0,35278,1,200,2149
26268,0,34860,6,96,0
26185,0,32454,6,78,0
16106,0,31509,6,82,0
37779,7302025,37216,1,200,1699
23018,2986927,38561,6,200,1100
37549,11160300,36621,6,78,0
13911,0,31316,6,82,0
36075,0,35387,6,200,1250
33237,6796732,36543,6,200,750
100989,8280515,38065,2,200,549.99
24386,4573716,38111,6,81,0
37068,8697391,37259,6,76,0
37145,0,32655,6,76,0
18769,0,34605,6,200,1000
20916,0,34664,6,98,0
22769,0,32590,6,200,599
22808,4360056,37875,6,98,0
26109,0,31893,3,200,2398
3735,0,31668,1,200,1799
13466,883204,37569,1,200,2299
18733,0,31464,1,82,0
36188,0,35294,6,200,1100
105196,9783333,38624,6,200,1250
29435,0,33799,6,200,1350
18769,0,31884,6,200,1000
13853,0,31946,1,200,2299
40624,6921404,36468,1,200,2149
117995,12972713,37846,3,200,1199
27324,0,34590,1,200,2199
23288,0,32153,6,71,0
30796,0,32765,6,96,0
24620,0,33100,6,200,650
23676,0,33062,6,78,0
26810,0,33272,6,71,0
22906,0,33102,6,200,1250
23926,0,32652,6,78,0
40857,6339376,37064,6,96,0
28091,0,35243,6,78,0
100723,9687938,38871,2,200,660
46741,7384123,37004,6,200,900
34183,0,32516,6,200,1350
15171,0,34447,1,200,2898
21283,0,35392,6,78,0
30987,0,33852,6,200,850
36285,0,37279,6,200,1250
31658,0,34543,6,76,0
112069,10820675,38258,2,200,549.99
25826,4538780,38448,6,200,1200
27469,0,33367,6,200,1200
37042,0,34482,6,71,0
27140,0,32316,6,78,0
18056,0,31453,6,82,0
45234,6829448,36881,6,81,0
44847,7719910,37642,6,200,900
25313,3915127,38556,6,76,0
31634,0,34055,6,200,1350
24137,4265533,36683,6,200,1350
26540,0,32355,6,78,0
46040,7364214,37310,6,71,0
21281,0,33319,1,200,949
22593,0,32606,1,200,1699
43115,0,36019,6,71,0
21014,0,31838,6,78,0
37846,0,35956,6,78,0
44139,7642449,38437,6,76,0
103131,0,36205,6,76,0
34071,5215606,36495,6,200,850
23576,0,32598,6,81,0
100430,0,35725,2,200,499
22687,2629967,38322,6,98,0
31127,5665416,37151,6,200,1350
27504,0,33380,6,98,0
29438,0,34560,6,200,750
24268,0,32453,6,200,1250
13531,0,32401,1,200,2199
16106,0,31933,6,200,1849
31054,5993263,37769,6,200,750
15798,0,31148,3,82,0
32135,6742762,36905,1,200,1699
30310,0,35986,6,71,0
42565,0,36010,6,200,1100
15713,0,35098,1,200,1699
16015,0,32081,6,200,650
38301,0,35656,6,200,1100
26712,0,32400,6,76,0
22476,0,32687,6,200,1200
38262,6982145,38070,6,200,1000
28488,3464455,38803,6,200,1600
31445,0,34157,6,76,0
43701,0,34452,6,81,0
22675,0,31777,6,78,0
27661,0,32332,6,200,1800
40557,5432504,37749,6,78,0
23796,0,36213,6,71,0
44913,6898996,37099,6,76,0
